,description,id,title
569,"Data Analytics/AI application software and data management support - provide software installation and configuration service, and data extraction, transformation and loading (ETL) support.
Programming support - provide user support and training in the area of parallel computing, performance tuning and optimization.
Computing system development - perform system design, initiate procurement and manage implementation.

Qualifications
A bachelor degree with computing experience in data analytics or AI/Machine Learning/Deep Learning. Fresh graduates are welcome to apply.
Experienced in Python and GPU computing, knowledge in R and Java scripts will also be considered.
Familiar with Linux and open-source computing environment.
Good communication and critical thinking skills.

Job
: Executive and Professional
Primary Location
: Kent Ridge
Organization
: NUS Information Technology
Schedule
: Full-time - Open (Permanent)

Job Posting
: 19/03/2018, 1:17:13 AM
:",d3f4bddb4e889eb7,Data Engineer (Data Analytics/AI)
571,"You will design technically advanced products while thriving in a creative, high volume, working environment. You will design and develop prototypes with scopes ranging from specific concepts to comprehensive, functional products. You will utilize intellect and best engineering practices throughout Igloohome’s product development process. You will own all aspects of embedded hardware and software development and full integration into varied electro-mechanical product platforms. You will execute all aspects of design validation including: prototyping, lab and field testing, pilot and initial production runs. You will lead and facilitate cross-functional meetings and design reviews with peers and other talented engineering groups. You will complete clean sheet detailed design and analysis of engineering concepts and related components. 

Requirements
B.S. / M.S. Degree in Electrical Engineering, Computer Engineering or related field from an accredited institution.
5+ years of embedded systems design experience in a high volume production, product development environment.
Demonstrated ability to move design changes from concept to shop floor.
Experience with all phases of embedded hardware and software development (design, architecture, test, release and support).
Experience designing, prototyping and testing PCB assemblies for embedded systems
Experience with bluetooth technologies, development and security related to bluetooth.
Proficient in C/C++/assembly language for embedded systems.
Experience with sensor integration, data acquisition and analysis.
Familiarity with communication protocols including SPI, 12C, Ethernet, USB, CAN, etc.
Experience with App/Web interface design and development preferred",cc77d485e8e12986,Embedded Systems Engineer
572,"An IT Analyst or Systems Engineer is required in the School of Computing to support teaching activities and teaching administration. This includes developing and updating programs and materials for lab experiments of courses in networking, parallel computing, computer security, computer gaming, and related disciplines, as well as developing and maintaining tools and systems for increasing teaching effectiveness and teaching administration. Additionally, this position will have the opportunity to work with other SoC IT teams, including in areas of system administration and application development.
Duties & Responsibilities
Support data communications, computer networking, parallel and distributed computing, operating systems, and other courses in SoC
Design, update, and implement lab experiments for the above courses in SoC
Support and maintain common application systems used in teaching and teaching administration
Explore and familiarise with new teaching tools and instructional technologies
Conduct systems analysis (e.g. SDLC) by converting requirements into useful applications and services
Design, develop, implement, deploy and main systems/applications with Perl, PHP, SQL/MySQL, HTML, Javascript, and other web-based and non-web-based technologies
Conduct automatic tests, UAT, load tests, training and knowledge transfer
Interact with users of all levels, especially teaching staff and students
Comply with documentation standards
Support non-teaching requirements by getting involved in technical, system administration and IT operations when required
Qualifications

Requirements
Tertiary degree holders with relevant specialization or courses/modules/projects. Both fresh graduates and experienced IT professionals are welcome to apply.
Able to work independently with minimal supervision.
Must be adaptive, pro-active, self-motivated with positive work attitude, able to work independently or collaboratively in teams.
Possesses good analytical, problem-solving, communication and interpersonal skills.
Enjoys teaching, developing applications, and conducting system analysis.
Strong understanding of fundamentals principles in one or more areas: computer networking, parallel and distributed computing, operating systems.
Technically and academically included, and familiar with Unix, Windows, Perl, PHP, C, SQL/MySQL, HTML, Javascript, other web-based and non-web-based technologies, systems programming, and socket programming.
Familiar and able to independently setup and manage Cisco switches and routers.
Familiar and able to independently setup and manage Linux (CentOS and Ubuntu) systems.

Job
: Executive and Professional
Primary Location
: Kent Ridge
Organization
: Dean's Office (Computing)
Schedule
: Full-time - Fixed Term (Contract)

Job Posting
: 08/02/2018, 3:10:34 AM
:",c375832eac6ccd5a,IT Analyst or Systems Engineer
573,"Here at Prudential, we understand that success comes from visionaries like you. Your passion and diversity keep us at the forefront of innovation, which is why we are committed to helping you shape your future. We offer a range of career opportunities that span a dozen countries, each providing international perspectives and local reach. Across the broad scope of our operations, Prudential stands united in our dedication to providing protection – for our customers, our communities and our world.
Job Profile Summary:


In this role, you will design, develop and provide support for applications in Prudential Singapore. As part of this dynamic role, you will report to Lead System Analyst, and work closely with business units and other IT teams to deliver leading edge technology to enable digital capabilities of Prudential Singapore.
Job Description:
Analyse business needs in order to design, develop and deliver applications to meet business objectives
Provide application maintenance and support in accordance to Service Level Agreement
Deliver applications in accordance to relevant IT policies and procedures
Provide and share technical knowledge to other team members

Who we are looking for:
Competencies & Personal Traits
Independent and works well across different functions
Excellent problem analysis skill. Innovative and creative in developing solutions
Strong sense of drive and commitment to deliver on responsibilities
Strong verbal and written communication skills
Works well in a dynamic environment
Ability and willingness to be hands-on
Hands-on experience on data related applications, Batch jobs, and tools/platforms like Big Data, Data Lake, Data Warehouse, Data Mart eg. Hadoop Hortonworks, Hive, Pig, Spark, Scalar, Netezza etc.
Expertise in SQL and databases, data platforms and tools.
3+ years RESTful and SOAP web service WSDLs
Experience in Agile implementation
Familiarity with Hortonworks, Attunity is an added advantage.
Knowledge in insurance domain is an added advantage.
Experience in Agile software development
Education
Bachelor in Computer Science, Computer Engineering or equivalent
Language
Fluent written and spoken English",860a542dfb16d8a7,Big Data Engineer
574,"Functional area: Business Technology Services

Employment type: Full-time

Job Type: Permanent

Relevant work experience of 3-4 years of experience (overall 8-12 years of experience)
Experience in building production live applications involving high-performance algorithms, predictive models machine learning
Proficient with Big Data programming languages such as Map Reduce, Scala, Java, Pyspark, Python, Microsoft R, Pig, etc.
Experience in developing dimensional data model in Hadoop cluster with Facts and Dimension using Hbase, Accumulo, Hive, etc..
Ability to create new data pipeline consuming or publishing API's , processing Real time feeds , e.g. Twitter, Facebook
Experience in creating customer software components (eg: specialized UDF’s ) and analytics applications
Working closely with business stakeholders to prepare large amounts of data in structured, semi structured and unstructured database, SQL & No SQL databases .
Experience in memory/NoSQL databases like mongo dB, Cassandra, redshift etc.
Experience with Big Data visualization tools like Qlik, Microsoft Power BI
Technology – Cloudera Distribution Hub (CDH 5.8 and above) set of tools (eg: Hive, impala, HDFS, Oozie, Pig, Hbase)
Hands on experience on Real time Data transfer using Sqoop, flume, Kafka .
Hands on experience on Hadoop command line interface and data transfer / disk copy utilities
Expertise of scheduling resources using YARN
Good knowledge of using Cloudera Manager to start up and bring down services
Prior experience of working closely with stakeholders to design and define security rules and their permissions
Good understanding and working experience with Kerberos enabled cluster and sentry based authorization for end user data access.
Experience of working with ETL, data preparation and data governance tools – Informatica Power Center, BDM, metadata manager, Informatica Data Quality, Intelligent Data Lake
Rich Experience in developing Teradata BTECH scripts, data loading utilities with fast load and multi load scripts and GCFR framework.
Understanding of Master Data Management/Reference data management principles and process
Design and Develop data integration service and delivering source-to-target mapping
Experience with data extract-transform-load (ETL) design specification",d5a76f0c6f9a7ca3,"VP, Big Data Engineer, GTO"
575,"Supports engineering projects by adapting and applying engineering techniques
Conducting tests and inspections
preparing reports and calculations
Maintains project team accomplishments by communicating essential information; coordinating actions; obtaining expert input; reviewing open issues and action items; contributing information to team meetings and reports; escalating project completion impediments.
Prepares guidelines by describing operational and testing methods and procedures.
Maintains and improves quality results by completing quality assurance tests; following standards; studying, evaluating, and re-designing processes; implementing changes.
Ensures operation of analytical equipment by calibrating equipment; completing preventive maintenance requirements; following manufacturer's instructions; troubleshooting malfunctions; calling for repairs; maintaining equipment inventories; evaluating new equipment and techniques.
Keeps supplies ready by inventorying stock; placing orders; verifying receipt.
Prepares engineering reports by collecting, analyzing, and summarizing data and trends; entering data and generating reports and presentations; performing calculations.
Updates job knowledge by tracking and understanding emerging engineering practices; participating in educational opportunities and professional organizations; reading professional publications; maintaining personal networks.
Enhances engineering and organization reputation by accepting ownership for accomplishing new and different requests; exploring opportunities to add value to job accomplishments.
Analyzing Information ,
General Math Skills,
Reporting Research Results,
Dealing with Complexity,
Presentation Skills,
Verbal Communication,
Written Communication,
Drafting,
Analytical Tools,
Attention to Detail,
Innovation",c96278948ecafbe3,Assistant Engineer
576,"Role Summary:
About Us:

Baker Hughes, a GE company (NYSE:BHGE) is the world’s first and only fullstream provider of integrated oilfield products, services and digital solutions. Drawing on a storied heritage of invention, BHGE harnesses the passion and experience of its people to enhance productivity across the oil and gas value chain.

BHGE helps its customers acquire, transport and refine hydrocarbons more efficiently, productively and safely, with a smaller environmental footprint and at lower cost per barrel. Backed by the digital industrial strength of GE, the company deploys minds, machines and the cloud to break down silos and reduce waste and risk, applying breakthroughs from other industries to advance its own.

With operations in over 120 countries, the company’s global scale, local know-how and commitment to service infuse over a century of experience with the spirit of a startup – inventing smarter ways to bring energy to the world.

Follow Baker Hughes, a GE company on Twitter @BHGECo, or visit us at BHGE.com.
Role Summary:

Baker Hughes Incorporated has an opening for Manufacturing Process Engineer based in Singapore. The position will support in develop, implement and maintain efficient manufacturing processes & workflow for Manufacturing Department.

Essential Responsibilities:
 Develops , implement and maintain production methods
 Continual improve existing operation, for increased safety, quality, productivity and cost savings
 Develop workmanship standards and process documents and ensure they are followed
 Investigate operational problems affecting production, reporting and recommending solutions
 Liaise with Manufacturing Engineering to ensure first time manufacturing proper signoff (Drawing, programming, tooling, inserts, router, measuring equipment and other technical specifications)
 Manage manufacturing documentation required for product manufacturing such as process change, accurate work instructions and workmanship standards and process procedures
 Provide manufacturing data such as process control capability, standard time, efficiency, measuring capability and identify ways to reduce production costs
 Responsible to manage maintenance team

Qualifications/Requirements:

Bachelor’s Degree in Engineering
3 – 5 years working experience

Desired Characteristics:
 Good verbal and written communication skills
 Excellent problem solving skills
 Able to work in a fast-paced environment and multi-task effectively
 Good knowledge in Process FMEA and lean manufacturing
 Good knowledge in Mechanical and Industrial Engineering
 Knowledge in CNC machining and assembly method will be added advantages.
 Knowledge in AutoCAD would be added advantages

Locations:

Singapore

Baker Hughes, a GE company is an Equal Opportunity Employer. Employment decisions are made without regard to race, color, religion, national or ethnic origin, sex, sexual orientation, gender identity or expression, age, disability, protected veteran status or other characteristics protected by law. Learn more


Locations: Singapore; Singapore; SINGAPORE",5ea05f488df63da9,Manufacturing Engineer
577,"Job description
Design, develop and maintain software (maritime simulation platform) for the research and industrial projects.
Assist colleagues in research related programming, e.g., developing data analysis tools, implementation prototype, etc.
Other IT support, including conducting IT training, website/network infrastructure development and maintenance, PC deployment and maintenance, etc.
Preferred Skills
Proficient in the following skills
- Desktop application development
- Web application development
- 3D graphic engine (Unity) application
- Algorithm development
- WordPress and relative plugins management
Qualifications

Requirements
Degree / diploma in industrial engineering, software engineering, computer science or relevant disciplines.
Proficient in C# / JAVA and object-oriented programming, software project management (including documentation, version control).
Good experience in database, user interface, web application development, 3D graphic engine.
Strong team collaboration spirit, and self-exploration/learning habit.
2 years trackable working experience in software development, or has demonstrated great potential in software development.
Job
: Executive and Professional
Primary Location
: Kent Ridge
Organization
: Industrial & Systems Engineering
Schedule
: Full-time - Fixed Term (Contract)

Job Posting
: 17/01/2018, 9:08:32 AM
:",16be2cb08374d107,IT Engineer / Manager
578,"Job Description
Retrieve complaints from various database and update masterlist.
Accurately review, assess and process complaints in a uniform and timely manner.
Initial due diligence attempts to obtain complaint information and MDR checklist based on risk assessment criteria.
Review of technical complaint threshold report with complaint and perform escalated complaint(s) from various database into Trackwise System
Provide support to Product Quality Engineers to generate data for monthly PQT/CQT meeting
Participate in the development and implementation of quality initiatives to address system inadequacies as well as to achieve continual quality improvement objectives.
Support and carry out quality initiatives program to address system inadequacies this may include quality programs, tracking, analyzing, reporting and problem solving.
Supports company goals and objectives, policies and procedures in compliance with quality systems, cGMP and FDA regulations.
Provide Product Quality Engineer and management with quality data and trends in product performance in meeting customer requirements by providing and monitoring of:
a) Product quality trend and address product issues.
b) Work with cross functional in evaluation and qualification of material and processes.
Ensure that systems and procedures are in compliance with ISO9001, ISO14001, ISO13485, ISO14971, FDA 21CFR Part 820 and OHSAS 18001 requirement.
Participate in quality escalation issues.
Support plant-wide activities and special projects, as assigned.",cd93f41c931518b2,"Engineer I, QAQC (Complaint Handling Specialist)"
579,"Google's infrastructure needs go far beyond server computers. As Google's products and services scale the globe, the Strategic Negotiation team works behind the scenes to secure infrastructure for Google's future -- everything from underwater cables to physical data center space. As a Strategic Negotiator, you combine your deep market knowledge of a given sector with tech industry savvy to negotiate cost-effective solutions to support Google's infrastructure growth. You'll work with specific project teams on negotiating agreements, managing vendor and partner relationships and presenting agreement recommendations to our Tech leadership. Your successful negotiations have the potential to save Google millions of dollars in operating costs and impact every part of the business.


The Data Center Portfolio Manager role is a key position within Google’s Energy and Location Strategy team. This team’s mission is to provide data center production capacity, anywhere in the world, in a timeframe that meets Google’s needs. In this position, you will have a key role in helping to drive location strategy, site development, and portfolio management for new and existing data centers sites and related infrastructure. You’ll be the face of Google in local communities.


This is a dynamic role, working closely with a worldwide network of internal stakeholders as well as strategic vendors to support the growth of Google’s products and services, and to provide the infrastructure that will help expand the company’s global reach. You will work with the team to expand self-developed data centers, establish contacts and build relationships with 3rd party data center providers as well as data center developers, landowners, economic development officials, power grid and energy companies, telecommunications companies and government officials.


You will lead negotiations for purchase and service contracts with these key stakeholders. As part of our global portfolio management and optimization efforts, you will be responsible for developing a long term strategy for future growth within your region. Your knowledge of existing contracts, compliance measures, local relationships, and company goals will position you to be an advocate for sites within the portfolio. Tasks may include advocating a broad range of compliance issues including site/infrastructure development efforts and milestone tracking.


Behind everything our users see online is the architecture built by the Technical Infrastructure team to keep it running. From developing and maintaining our data centers to building the next generation of Google platforms, we make Google's product portfolio possible. We're proud to be our engineers' engineers and love voiding warranties by taking things apart so we can rebuild them. We're always on call to keep our networks up and running, ensuring our users have the best and fastest experience possible.


Responsibilities
Work with internal and external technical teams to identify, define, and pursue new site expansion projects and initiatives necessary to meet Google's ongoing data center needs, including the procurement of infrastructure for existing and new sites.
Lead the develop strategic agreements with vendors, landowners and key suppliers for space and utility services.
Manage the strategy for ongoing growth at existing sites,, develop metrics for mapping, tracking, and championing of a broad range of portfolio management issues regarding site/infrastructure development.
Foster an open and inclusive workplace for your colleagues in day to day interactions and conversations.

Qualifications
Minimum qualifications:
BA/BS degree in Business Management, Public Policy, Finance, Technology, or Engineering, or equivalent practical experience.
Experience negotiating or supporting the negotiation of bilateral agreements, managing projects of varying sizes, timelines, and scale delivering infrastructure and real estate in Asia Pacific.

Preferred qualifications:
Experience with any of the following: real estate development, site selection for industrial-scale projects; real estate evaluation, acquisition, development, and construction; negotiating or managing utility contracts; energy-related issues , implementation of clean energy initiatives, financial modeling.
Experience or familiarity with range of issues such as indirect taxes, economic development policy, infrastructure development, contract drafting and redlining, and presentation development.
Familiarity with the various (data center) real estate markets in Asia Pacific.
Familiarity with power transmission and distribution, telecommunications infrastructure, data center technology, industrial class electrical and cooling technology, and/or other related areas of technical expertise.
Demonstrated ability to think ""outside the box"" and come up with commercially and technically creative solutions.
Comfortable working in ambiguous, collaborative, and fast paced environments.",1fafb9e5ab32a3f5,"Data Center Strategic Negotiator, Portfolio Manager"
580,"Global Services Operations (GSO) is responsible for service support and delivery for JPMorgan Chase's Global Technology Infrastructure (GTI) organization. Through its Global Service Desk and Infrastructure Operations Centers, GSO provides global, coordinated diagnostic and support services, while it's Production Assurance and Support functions leverage and execute industry-leading infrastructure management and support processes that are designed to minimize customer outages and impacts.

The Global Network Operations Centre (GNOC) is responsible for Tier-2 support for the Global data and voice networks, spanning 50 countries with over 2 million data network ports, 25,000+ network devices, 600+ PBX systems, 800+ voice mail systems, and 65+ call center sites.

GSO is searching for a Global Network Operations Monitoring Engineer that will be responsible for the following:

Manages all assigned workloads with diligence and responsibility.
Works within appropriate risk and controls governance for troubleshooting and remediation of Infrastructure issues.
Supports all divisions of the JPMC network infrastructure in the appropriate proportions (Corporate, Retail, and DMZ).
Continuous Improvement focus, on process, procedure and day to day operations, including but not exclusive to automation and documentation.
Assist in Process or Procedure improvement task forces, in addition to embodying an ‘evergreen’ approach to support documentation, reducing the risks associated with incorrect or obsolete information.
Fully documents investigation and resolution steps in all Incident, Problem and Change process tools, such as Peregrine Service Centre and the Enterprise Change Management System.
Fully engages external parties in a timely fashion to minimize customer impacts and communicate through the appropriate established escalation channels.
Works in partnership with the Customer to ensure exemplary levels of service provision satisfaction, through any communication media such as telephone, email and Instant Messaging.
Attend relevant project-related meetings with Project Management, Network Engineering and Clients, supporting Customer driven events such as Power-down activity and Business Recovery exercises.
Work autonomously using the department process and procedures as a guideline. Independent thought is required, with minimal supervision required on a daily basis.

Exemplary Standards of verbal and written communication skills and sense of urgency, accountability, and ownership
Technical Degree with 5 -8 years of relevant work experience.
Cisco CCNP certification or equivalent experience is required and CCIE is desired.
Knowledge of networking best practices and must have strong technical and demonstrated proficiency in IP Data Networking and the equipment. Knowledge of SDN is a plus.
Experience managing large-scale enterprise network topologies within an operations environment preferred.
Ability to troubleshoot routing and switching issues in a Cisco environment besides F5, Checkpoint and Bluecoat in DMZ Setup.
Understanding and the ability to troubleshoot the following on a daily basis: ISIS,BGP, OSPF, EIGRP, NHRP, GLBP, NAT, Subnetting, Multicast, HSRP, VRRP ,VTP, STP, VpC, ClusterXL, SONET,MPLS,OCx, GigaBit Ethernet, DWDM.
Understanding and the ability to troubleshoot the following equipment on a daily basis: Cisco Routers & Switches, Checkpoint Firewalls, Cisco Load Balancers, F5 GTM & LTM, Bluecoat Proxies, Ciena Optical & other in range Network equipment.
Possess a working understanding of systems monitoring tools and capabilities in an operations environment. Utilizing the current monitoring platform to diagnose alarm events as they come in, determine initial troubleshooting steps based on the specific alarm event received. Based on initial findings, determine next steps that need to be taken to resolve the issue.
Working understanding of a complex systems environment including networks, distributed computing platform environments.
Utilizes the Enterprise monitoring and triage tools provided with emphasis on alarm/event monitoring, problem resolution at an intermediate Tier 2 level, may require Tier 3 (external escalations) engagement, vendor engagement, maintenance, turnover logs, assistance with hardware, IOS updates, and maintenance windows.
Triage tools are considered the following but not limited to: Debugs, ping, traceroute, tcpdumps,access-lists, SPLUNK , SevOne , ability to read logs, vendor web sites, Wireshark, and Sniffer Associate is expected to have a working knowledge of each triage tool, be able to read the output from each tool and independently determine next steps based off of the output which will vary with each issue to resolve or mitigate network issues. Associate may need assistance from Tier 3 (external escalations) groups or vendor.
Our Global Technology Infrastructure Group is filled with innovators who love technology as much as you do. Together, you’ll use a disciplined, innovative and cost-effective approach to deliver a wide variety of high-quality products and services. You’ll work in a stable, resilient and secure operating environment where you—and the products you deliver—will thrive.
When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.
At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you.",47b6fec44529c6e1,"Network Operations Engineer, Global Technology Infrastructure, Associate"
581,"This is NOT a traditional Linux Sys Admin opportunity. The team functions along a DevOps methodology and controls all hardware and operating system configuration, as well as solves different Linux engineering, architecture, and operate problems.
This person in this role will interact with many technology groups across the bank, such as application development, application operate, QR, and global technology infrastructure teams. The individual will work on technology that runs Commodities, FX, Rates, Credit and Equities trading businesses.
The role supports JP Morgan’s strategic proprietary technology stack, as well as a set of integrated opensource products and tools. The individual will learn and apply knowledge toward automating all aspects of the technology footprint.

Responsibilities:
Respond and resolve UNIX/Linux support requests and issues.
Monitor infrastructure using provided monitoring tools.
Provide Onsite weekday and weekend support in relation to a follow the sun support model.
Escalate issues to vendor support / provide root cause / incident reports.
Participate in Project / BAU / AdHoc tasks.
Work closely with related infrastructure and application groups.
Manage production support issues from start to finish. Including; troubleshooting, providing short and long term solutions and root cause analysis.
Tools development and improvement
Learning and facilitating new technologies

Strong knowledge of Dev Ops, Linux Administration, Application Support, Service Delivery and Client management
Provide technical leadership and guidance to staff and other business partners to promote operational excellence.
Champion continuous process improvement, performance management, and metrics-driven results.
8+ years in system administration supporting RedHat Enterprise Linux in a large-scale (1500+ servers) highly available environment.
Experience with HP DL and DELL hardware models
Good working knowledge or experience in networking concepts & technologies (Solarflare, Mellanox a plus). Familiarity with switches, routers, firewalls (a plus)
Must be knowledgeable in use of Fibre Attached Storage, Multipathing, Linux LVM. Including, setup, maintenance and troubleshooting.
Must have strong knowledge in supporting the infrastructure for application, database (Oracle, Sybase, MySQL, Postgres, Vertica) and web servers (Apache).
Low latency performance tuning experience
Previous experience with open source tools (a plus)
Must have excellent troubleshooting skills and well rounded in infrastructure technologies.
Must be fluent in performance troubleshooting.
Must be able to work with little guidance.
Must possess coding skills (Python, bash, Perl, Korn Shell, awk, sed).
Document processes and procedures.
Ability to work under pressure.
Excellent written and verbal communication skills
Financial industry background (a plus).
Technologies

RHEL6 / RHEL7
HP / DELL hardware
NAS / SAN
Monitoring tools: Nagios, Geneos, Tivoli, Ganglia
CFEngine, puppet
CVS / SVN / Git
SMTP, NIS, DNS, NFS, LDAP, SSH, PAM
Cobbler / Koan / Kickstart
SNMP
Python
strace / tcpdump / bonding
RHCT / RHCE / RHCA / RHSS
VMware
IBM Symphony
Vertica / Postgres / MySQL
Our Corporate & Investment Bank relies on innovators like you to build and maintain the technology that helps us safely service the world’s important corporations, governments and institutions. You’ll develop solutions for a bank entrusted with holding $18 trillion of assets and $393 billion in deposits. CIB provides strategic advice, raises capital, manages risk, and extends liquidity in markets spanning over 100 countries around the world.
When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud development. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.
At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you.",61f0aad224579406,"Unix SA Dev Ops Engineer, Investment Banking Technology"
582,"This is NOT a traditional Linux Sys Admin opportunity. The team functions along a DevOps methodology and controls all hardware and operating system configuration, as well as solves different Linux engineering, architecture, and operate problems.
This person in this role will interact with many technology groups across the bank, such as application development, application operate, QR, and global technology infrastructure teams.
The individual will work on technology that runs Commodities, FX, Rates, Credit and Equities trading businesses.
The role supports JP Morgan’s strategic proprietary technology stack, as well as a set of integrated opensource products and tools. The individual will learn and apply knowledge toward automating all aspects of the technology footprint.

Position Responsibilities
Respond and resolve UNIX/Linux support requests and issues.
Monitor infrastructure using provided monitoring tools.
Provide Onsite weekday and weekend support in relation to a follow the sun support model.
Escalate issues to vendor support / provide root cause / incident reports.
Participate in Project / BAU / AdHoc tasks.
Work closely with related infrastructure and application groups.
Manage production support issues from start to finish. Including; troubleshooting, providing short and long term solutions and root cause analysis.
Tools development and improvement
Learning and facilitating new technologies
Qualifications
Strong knowledge of Dev Ops, Linux Administration, Application Support, Service Delivery and Client management
Provide technical leadership and guidance to staff and other business partners to promote operational excellence.
Champion continuous process improvement, performance management, and metrics-driven results.
8+ years in system administration supporting RedHat Enterprise Linux in a large-scale (1500+ servers) highly available environment.
Experience with HP DL and DELL hardware models
Good working knowledge or experience in networking concepts & technologies (Solarflare, Mellanox a plus). Familiarity with switches, routers, firewalls (a plus)
Must be knowledgeable in use of Fibre Attached Storage, Multipathing, Linux LVM. Including, setup, maintenance and troubleshooting.
Must have strong knowledge in supporting the infrastructure for application, database (Oracle, Sybase, MySQL, Postgres, Vertica) and web servers (Apache).
Low latency performance tuning experience
Previous experience with open source tools (a plus)
Must have excellent troubleshooting skills and well rounded in infrastructure technologies.
Must be fluent in performance troubleshooting.
Must be able to work with little guidance.
Must possess coding skills (Python, bash, Perl, Korn Shell, awk, sed).
Document processes and procedures.
Ability to work under pressure.
Excellent written and verbal communication skills
Financial industry background (a plus).
Our Corporate & Investment Bank relies on innovators like you to build and maintain the technology that helps us safely service the world’s important corporations, governments and institutions. You’ll develop solutions for a bank entrusted with holding $18 trillion of assets and $393 billion in deposits. CIB provides strategic advice, raises capital, manages risk, and extends liquidity in markets spanning over 100 countries around the world.
When you work at JPMorgan Chase & Co., you’re not just working at a global financial institution. You’re an integral part of one of the world’s biggest tech companies. In 14 technology hubs worldwide, our team of 40,000+ technologists design, build and deploy everything from enterprise technology initiatives to big data and mobile solutions, as well as innovations in electronic payments, cybersecurity, machine learning, and cloud dvelopment. Our $9.5B+ annual investment in technology enables us to hire people to create innovative solutions that will not only transform the financial services industry, but also change the world.
At JPMorgan Chase & Co. we value the unique skills of every employee, and we’re building a technology organization that thrives on diversity. We encourage professional growth and career development, and offer competitive benefits and compensation. If you’re looking to build your career as part of a global technology team tackling big challenges that impact the lives of people and companies all around the world, we want to meet you.",098f0a4a4d07446c,"UNIX SA DevOps Engineer, Corporate & Investment Bank Technology, VP"
585,"You will be a key contributor to the Data Engineering team, primarily by applying and building tools to gather data from disparate sources, processing and loading the transformed data to support internal and external constituencies. You will be required to maintain and enhance our data infrastructure and analytical solutions. This role is a hands-on engineering position.

Responsibilities

Design and implement scalable and robust software platform for ingesting and transforming in (near) real-time using a variety of open-source and proprietary Big Data technologies
Recommend and implement ways to improve data reliability, efficiency and quality
Work closely with stakeholders to ensure high standards of data governance during implementation
Serve as technical subject matter expert in latest big data technologies

Requirements:

7+ years of superior software development experience building commercial large-scale software systems and database systems
Proven expertise in Business Intelligence, Analytics and Big Data activities; relevant experience in web, video, mobile or adtech domain is a definite plus
Proficiency in SQL coding is mandatory. T-SQL is a plus.
Strong scripting knowledge like Shell, Python, etc.
Experience with Hadoop frameworks such as Hortonworks associated open source tools (MapReduce, Tez, Spark, HBase, NoSQL etc.)
Production coding experience in Scala, Spark programming languages and development frameworks will be considered favourably
Expert knowledge in data management technologies and software engineering tools to efficiently process large volume of data
Experience in Web UI, middle-tier, and backend development
Demonstrated clear and thorough analytical thinking
A proven team player and contributor who can multi-task and deliver against timelines
Minimum degree in Computer Science/Engineering, Statistics, Mathematics, or equivalent",c5d4546ebadb5ee2,Senior / Data Engineer
586,"About Us:
GE is the world's Digital Industrial Company, transforming industry with software-defined machines and solutions that are connected, responsive and predictive. Through our people, leadership development, services, technology and scale, GE delivers better outcomes for global customers by speaking the language of industry.

Role Summary:
ASEAN Service Operations is a key enabler for services field engineers to deliver better and faster customer outcomes. Be it continuous improvement, change initiatives or programs, you will learn, develop, improve and work towards a solution impactful to the business. This internship is with Channel Services, where we engage more than 50 partners in the region to better serve end customers, covering aspects such as operational excellence, quality and compliance, and commercial growth.

Essential Responsibilities:
There are many exciting initiatives awaiting you. Internship experience may include activities
below:
o Develop, plan and pilot ways to streamline internal or external processes; coordinate,
operationalize, and drive change
o Collaborate across functions including business operations, marketing, sales, IT, QA, service
operations, supply chain to achieve better channel partner experience in areas such as competency, operations, commercial growth, compliance, communication, etc.

o Design and build business reporting or dashboards geared towards deriving insights and
recommendations on how to improve channel process rigor, drive excellence and enhance service delivery
o Engage and obtain buy-ins from stakeholders; prepare and present project review, SOP, user
training, newsletter, etc.
o Lead or participate in initiatives above and beyond what are mentioned above

Qualifications/Requirements:
o Willingness to learn and challenge the status quo with a proactive attitude to improve things and influence others to achieve results
o Strong analytical and problem solving skills, with Excel proficiency preferred
o Effective interpersonal, written and verbal communication
o Ability to connect the dots and come up with clear recommendations
o Effective time management and organizational skills and able to balance multiple priorities

Desired Characteristics:
o Experience in project leadership or management
o Comfortable with statistical data analysis
o Experience in change management

Locations: Singapore; Singapore",14533e4fd58270cf,Internship - Service Operations
